path;type;size;permissions;modification_time;user;group;device_id;hard_links;special_device_id;inode;block_size;blocks;flags;generation;access_time;change_time;birth_time
C:/Windows/SysWOW64/en-US/twext.dll.mui;file;6144;33206;2020-11-03T12:41:40.581569Z;;;2785144255;4;0;1125899907691590;4096;16;0;0;2020-11-03T12:41:40.690919Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.581569Z
C:/Windows/SysWOW64/en-US/twinapi.dll.mui;file;5120;33206;2020-11-03T12:41:40.612813Z;;;2785144255;4;0;1125899907691680;4096;16;0;0;2020-11-03T12:41:40.722194Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.612813Z
C:/Windows/SysWOW64/en-US/twinui.appcore.dll.mui;file;52224;33206;2020-11-03T12:41:38.597542Z;;;2785144255;4;0;1125899907689820;4096;104;0;0;2020-11-03T12:41:38.691270Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.597542Z
C:/Windows/SysWOW64/en-US/uicom.dll.mui;file;2560;33206;2020-11-03T12:41:35.004197Z;;;2785144255;4;0;1407374884397460;4096;8;0;0;2020-11-03T12:41:35.097964Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.004197Z
C:/Windows/SysWOW64/en-US/UIRibbon.dll.mui;file;18944;33206;2020-11-03T12:41:40.175385Z;;;2785144255;4;0;1125899907691330;4096;40;0;0;2020-11-03T12:41:40.269113Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.175385Z
C:/Windows/SysWOW64/en-US/urlmon.dll.mui;file;54272;33206;2020-11-03T12:41:40.066058Z;;;2785144255;4;0;1125899907691100;4096;112;0;0;2020-11-03T12:41:40.191007Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.066058Z
C:/Windows/SysWOW64/en-US/user32.dll.mui;file;17408;33206;2020-11-03T12:41:39.050646Z;;;2785144255;4;0;1125899907690200;4096;40;0;0;2020-11-03T12:41:46.923880Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.050646Z
C:/Windows/SysWOW64/en-US/UserDeviceRegistration.dll.mui;file;3072;33206;2021-04-17T10:35:53.570512Z;;;2785144255;4;0;844424930952379;4096;8;0;0;2021-10-03T19:09:43.803701Z;2021-11-11T08:10:02.368694Z;2021-04-17T10:35:53.566517Z
C:/Windows/SysWOW64/en-US/UserDeviceRegistration.Ngc.dll.mui;file;3072;33206;2021-04-17T10:35:53.554486Z;;;2785144255;4;0;844424930952378;4096;8;0;0;2021-10-03T19:09:43.792045Z;2021-11-11T08:10:02.368694Z;2021-04-17T10:35:53.549203Z
C:/Windows/SysWOW64/en-US/VAN.dll.mui;file;7168;33206;2020-11-03T12:41:35.004197Z;;;2785144255;4;0;1407374884397480;4096;16;0;0;2020-11-03T12:41:35.113552Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.004197Z
C:/Windows/SysWOW64/en-US/vfwwdm32.dll.mui;file;10240;33206;2020-11-03T12:41:34.566832Z;;;2785144255;4;0;1407374884397130;4096;24;0;0;2020-11-03T12:41:34.676185Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.566832Z
C:/Windows/SysWOW64/en-US/WABSyncProvider.dll.mui;file;6656;33206;2020-11-03T12:41:33.598274Z;;;2785144255;4;0;1407374884396350;4096;16;0;0;2020-11-03T12:41:33.723283Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:33.598274Z
C:/Windows/SysWOW64/en-US/wavemsp.dll.mui;file;2560;33206;2020-11-03T12:41:34.582452Z;;;2785144255;4;0;1407374884397180;4096;8;0;0;2020-11-03T12:41:34.691771Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.582452Z
C:/Windows/SysWOW64/en-US/wcncsvc.dll.mui;file;5632;33206;2020-11-03T12:41:38.034974Z;;;2785144255;4;0;1125899907689200;4096;16;0;0;2020-11-03T12:41:38.144363Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.034974Z
C:/Windows/SysWOW64/en-US/wcnwiz.dll.mui;file;14336;33206;2020-11-03T12:41:38.034974Z;;;2785144255;4;0;1125899907689200;4096;32;0;0;2020-11-03T12:41:38.144363Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.034974Z
C:/Windows/SysWOW64/en-US/WebcamUi.dll.mui;file;15872;33206;2020-11-03T12:41:35.972756Z;;;2785144255;4;0;1688849861108690;4096;32;0;0;2020-11-03T12:41:36.066495Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.972756Z
C:/Windows/SysWOW64/en-US/webcheck.dll.mui;file;33280;33206;2020-11-03T12:41:34.066952Z;;;2785144255;4;0;1407374884396680;4096;72;0;0;2020-11-03T12:41:34.191923Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.066952Z
C:/Windows/SysWOW64/en-US/wecsvc.dll.mui;file;6656;33206;2020-11-03T12:41:34.035705Z;;;2785144255;4;0;1407374884396610;4096;16;0;0;2020-11-03T12:41:34.145053Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.035705Z
C:/Windows/SysWOW64/en-US/wecutil.exe.mui;file;49664;33206;2020-11-03T12:41:34.035705Z;;;2785144255;4;0;1407374884396610;4096;104;0;0;2020-11-03T12:41:34.145053Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.035705Z
C:/Windows/SysWOW64/en-US/wevtfwd.dll.mui;file;5632;33206;2020-11-03T12:41:34.035705Z;;;2785144255;4;0;1407374884396610;4096;16;0;0;2020-11-03T12:41:34.145053Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.035705Z
C:/Windows/SysWOW64/en-US/wextract.exe.mui;file;12288;33206;2020-11-03T12:41:35.488459Z;;;2785144255;2;0;1688849861108340;4096;24;0;0;2020-11-03T12:41:35.613462Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.488459Z
C:/Windows/SysWOW64/en-US/WF.msc;file;115109;33206;2020-11-03T12:41:39.644259Z;;;2785144255;4;0;1125899907690840;4096;232;0;0;2020-11-03T12:41:39.753608Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.644259Z
C:/Windows/SysWOW64/en-US/wiadss.dll.mui;file;3072;33206;2020-11-03T12:41:35.488459Z;;;2785144255;2;0;1688849861108310;4096;8;0;0;2020-11-03T12:41:35.597839Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.488459Z
C:/Windows/SysWOW64/en-US/wimgapi.dll.mui;file;16384;33206;2020-11-03T12:41:39.550531Z;;;2785144255;4;0;1125899907690650;4096;32;0;0;2020-11-03T12:41:39.675502Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.550531Z
C:/Windows/SysWOW64/en-US/Windows.ApplicationModel.dll.mui;file;4608;33206;2020-11-03T12:41:38.613163Z;;;2785144255;4;0;1125899907689840;4096;16;0;0;2020-11-03T12:41:38.706891Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.613163Z
C:/Windows/SysWOW64/en-US/Windows.ApplicationModel.Store.dll.mui;file;8192;33206;2020-11-03T12:41:38.628785Z;;;2785144255;4;0;1125899907689900;4096;16;0;0;2020-11-03T12:41:38.722512Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.628785Z
C:/Windows/SysWOW64/en-US/Windows.ApplicationModel.Store.TestingFramework.dll.mui;file;3072;33206;2020-11-03T12:41:38.628785Z;;;2785144255;4;0;1125899907689900;4096;8;0;0;2020-11-03T12:41:38.722512Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.628785Z
C:/Windows/SysWOW64/en-US/Windows.Gaming.Input.dll.mui;file;3072;33206;2019-12-07T14:50:58.486027Z;;;2785144255;4;0;1688849861030770;4096;8;0;0;2019-12-07T14:50:58.486027Z;2020-11-03T12:35:28.456292Z;2019-12-07T14:50:58.486027Z
C:/Windows/SysWOW64/en-US/Windows.Graphics.Printing.3D.dll.mui;file;7168;33206;2019-12-07T14:50:49.471062Z;;;2785144255;4;0;1688849861030770;4096;16;0;0;2019-12-07T14:50:49.471062Z;2020-11-03T12:35:28.456292Z;2019-12-07T14:50:49.471062Z
C:/Windows/SysWOW64/en-US/Windows.Internal.SecurityMitigationsBroker.dll.mui;file;8192;33206;2020-11-03T12:41:34.066952Z;;;2785144255;4;0;1407374884396690;4096;16;0;0;2020-11-03T12:41:34.191923Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.066952Z
C:/Windows/SysWOW64/en-US/Windows.Networking.Proximity.dll.mui;file;7168;33206;2019-12-07T14:50:50.251406Z;;;2785144255;4;0;1688849861030790;4096;16;0;0;2019-12-07T14:50:50.251406Z;2020-11-03T12:35:28.471914Z;2019-12-07T14:50:50.251406Z
C:/Windows/SysWOW64/en-US/Windows.Storage.ApplicationData.dll.mui;file;8192;33206;2019-12-07T14:50:58.564075Z;;;2785144255;4;0;1688849861030800;4096;16;0;0;2021-11-11T11:22:00.920925Z;2020-11-03T12:35:28.471914Z;2019-12-07T14:50:58.564075Z
C:/Windows/SysWOW64/en-US/Windows.System.Profile.HardwareId.dll.mui;file;3072;33206;2020-11-03T12:41:34.582452Z;;;2785144255;4;0;1407374884397140;4096;8;0;0;2020-11-03T12:41:34.676185Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.566832Z
C:/Windows/SysWOW64/en-US/Windows.UI.Input.Inking.dll.mui;file;3072;33206;2019-12-07T14:50:58.517035Z;;;2785144255;4;0;1688849861030810;4096;8;0;0;2019-12-07T14:50:58.517035Z;2020-11-03T12:35:28.471914Z;2019-12-07T14:50:58.517035Z
C:/Windows/SysWOW64/en-US/windows.ui.xaml.dll.mui;file;15872;33206;2019-12-07T09:09:02.082503Z;;;2785144255;4;0;1125899907637260;4096;32;0;0;2019-12-07T09:09:02.082503Z;2020-11-03T12:35:44.406090Z;2019-12-07T09:09:02.082503Z
C:/Windows/SysWOW64/en-US/winmsipc.dll.mui;file;23040;33206;2020-11-03T12:41:39.081878Z;;;2785144255;4;0;1125899907690280;4096;48;0;0;2020-11-03T12:41:39.175619Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.081878Z
C:/Windows/SysWOW64/en-US/Winrs.exe.mui;file;18432;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397520;4096;40;0;0;2020-11-03T12:41:35.129168Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/WinSATAPI.dll.mui;file;7168;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397500;4096;16;0;0;2020-11-03T12:41:35.113552Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/winsrv.dll.mui;file;5632;33206;2020-11-03T12:41:39.597396Z;;;2785144255;4;0;1125899907690760;4096;16;0;0;2020-11-03T12:41:39.722366Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.597396Z
C:/Windows/SysWOW64/en-US/winver.exe.mui;file;2560;33206;2020-11-03T12:41:34.582452Z;;;2785144255;4;0;1407374884397160;4096;8;0;0;2020-11-03T12:41:34.691771Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.582452Z
C:/Windows/SysWOW64/en-US/Wisp.dll.mui;file;3072;33206;2019-12-07T14:51:01.504910Z;;;2785144255;4;0;1688849861030840;4096;8;0;0;2019-12-07T14:51:01.504910Z;2020-11-03T12:35:28.487535Z;2019-12-07T14:51:01.504910Z
C:/Windows/SysWOW64/en-US/wlanapi.dll.mui;file;16384;33206;2020-11-03T12:41:38.034974Z;;;2785144255;4;0;1125899907689230;4096;32;0;0;2021-10-03T18:55:11.182068Z;2021-11-11T08:10:02.370712Z;2020-11-03T12:41:38.034974Z
C:/Windows/SysWOW64/en-US/WLanConn.dll.mui;file;8192;33206;2020-11-03T12:41:40.097278Z;;;2785144255;4;0;1125899907691180;4096;16;0;0;2020-11-03T12:41:40.222248Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.097278Z
C:/Windows/SysWOW64/en-US/wlandlg.dll.mui;file;4096;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689250;4096;8;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wlanext.exe.mui;file;2560;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689230;4096;8;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wlangpui.dll.mui;file;50688;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689240;4096;104;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wlanmm.dll.mui;file;4608;33206;2020-11-03T12:41:34.098160Z;;;2785144255;4;0;1407374884396750;4096;16;0;0;2020-11-03T12:41:34.238783Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.098160Z
C:/Windows/SysWOW64/en-US/wlanpref.dll.mui;file;18944;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689250;4096;40;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wlansvc.dll.mui;file;78848;33206;2021-10-03T19:03:27.754285Z;;;2785144255;4;0;1688849861188130;4096;160;0;0;2021-10-03T19:03:31.513056Z;2021-10-03T19:51:39.720577Z;2021-10-03T19:03:27.751007Z
C:/Windows/SysWOW64/en-US/wlanui.dll.mui;file;13312;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689250;4096;32;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wlanutil.dll.mui;file;2560;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689240;4096;8;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wldap32.dll.mui;file;5632;33206;2020-11-03T12:41:39.581774Z;;;2785144255;4;0;1125899907690700;4096;16;0;0;2020-11-03T12:41:39.691123Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:39.581774Z
C:/Windows/SysWOW64/en-US/wlgpclnt.dll.mui;file;4096;33206;2020-11-03T12:41:38.050631Z;;;2785144255;4;0;1125899907689230;4096;8;0;0;2020-11-03T12:41:38.159983Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:38.050631Z
C:/Windows/SysWOW64/en-US/wmiprop.dll.mui;file;3584;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397500;4096;8;0;0;2020-11-03T12:41:35.113552Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/wmitomi.dll.mui;file;6144;33206;2020-11-03T12:41:40.644085Z;;;2785144255;4;0;1125899907691750;4096;16;0;0;2020-11-03T12:41:40.769057Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.644085Z
C:/Windows/SysWOW64/en-US/wshext.dll.mui;file;5632;33206;2020-11-03T12:41:40.175385Z;;;2785144255;4;0;1125899907691330;4096;16;0;0;2020-11-03T12:41:40.269113Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.175385Z
C:/Windows/SysWOW64/en-US/WsmRes.dll.mui;file;368128;33206;2020-11-03T12:41:40.644085Z;;;2785144255;4;0;1125899907691730;4096;720;0;0;2021-12-16T12:05:53.992898Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.644085Z
C:/Windows/SysWOW64/en-US/WsmSvc.dll.mui;file;5632;33206;2020-11-03T12:41:40.644085Z;;;2785144255;4;0;1125899907691730;4096;16;0;0;2020-11-03T12:41:40.753434Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:40.644085Z
C:/Windows/SysWOW64/en-US/wuapi.dll.mui;file;10240;33206;2021-10-16T00:21:35.170084Z;;;2785144255;4;0;281474977858111;4096;24;0;0;2021-10-16T00:21:35.201356Z;2021-10-16T08:02:15.571552Z;2021-10-16T00:21:35.170084Z
C:/Windows/SysWOW64/en-US/WWAApi.dll.mui;file;3584;33206;2019-12-07T14:50:58.533049Z;;;2785144255;4;0;1688849861030920;4096;8;0;0;2019-12-07T14:50:58.533049Z;2020-11-03T12:35:28.503158Z;2019-12-07T14:50:58.533049Z
C:/Windows/SysWOW64/en-US/WWAHost.exe.mui;file;19968;33206;2019-12-07T09:09:02.098689Z;;;2785144255;4;0;1125899907640240;4096;40;0;0;2019-12-07T09:09:02.098689Z;2020-11-03T12:41:50.282452Z;2019-12-07T09:09:02.098689Z
C:/Windows/SysWOW64/en-US/XInput1_4.dll.mui;file;2560;33206;2020-11-03T12:41:34.020053Z;;;2785144255;4;0;1407374884396580;4096;8;0;0;2020-11-03T12:41:34.129433Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:34.020053Z
C:/Windows/SysWOW64/en-US/XInput9_1_0.dll.mui;file;2560;33206;2020-11-03T12:41:35.082304Z;;;2785144255;2;0;1407374884397690;4096;8;0;0;2020-11-03T12:41:35.191681Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.082304Z
C:/Windows/SysWOW64/en-US/xwizard.exe.mui;file;5120;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397520;4096;16;0;0;2020-11-03T12:41:35.129168Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/xwizards.dll.mui;file;6656;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397520;4096;16;0;0;2020-11-03T12:41:35.129168Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/xwtpdui.dll.mui;file;3584;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397530;4096;8;0;0;2020-11-03T12:41:35.129168Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/en-US/xwtpw32.dll.mui;file;3072;33206;2020-11-03T12:41:35.019855Z;;;2785144255;4;0;1407374884397530;4096;8;0;0;2020-11-03T12:41:35.129168Z;2020-11-03T12:41:50.282452Z;2020-11-03T12:41:35.019855Z
C:/Windows/SysWOW64/encapi.dll;file;20992;33206;2019-12-07T09:10:04.116117Z;;;2785144255;2;0;1125899907630000;4096;48;0;0;2021-12-16T13:35:34.558553Z;2021-11-11T11:29:34.243013Z;2019-12-07T09:10:04.116117Z
C:/Windows/SysWOW64/enrollmentapi.dll;file;48128;33206;2021-10-16T00:21:18.648711Z;;;2785144255;2;0;281474977857638;4096;96;0;0;2021-12-16T13:35:34.569806Z;2021-11-11T11:29:33.798140Z;2021-10-16T00:21:18.648711Z
C:/Windows/SysWOW64/EnterpriseAppMgmtClient.dll;file;16384;33206;2019-12-07T09:09:21.505693Z;;;2785144255;2;0;1125899907634800;4096;32;0;0;2021-12-16T13:35:34.580017Z;2021-11-11T11:29:33.779158Z;2019-12-07T09:09:21.505693Z
C:/Windows/SysWOW64/enterpriseresourcemanager.dll;file;84992;33206;2020-11-03T12:45:52.197371Z;;;2785144255;2;0;844424931107928;4096;168;0;0;2021-12-16T13:35:34.590841Z;2021-11-11T11:29:33.793120Z;2020-11-03T12:45:52.197371Z
C:/Windows/SysWOW64/eqossnap.dll;file;70656;33206;2019-12-07T09:10:02.225387Z;;;2785144255;2;0;1125899907630220;4096;144;0;0;2021-12-16T13:35:34.603459Z;2021-11-11T11:29:34.239061Z;2019-12-07T09:10:02.225387Z
C:/Windows/SysWOW64/ErrorDetails.dll;file;155648;33206;2021-11-11T11:28:59.708349Z;;;2785144255;2;0;281474977879194;4096;304;0;0;2021-12-16T13:35:34.616386Z;2021-11-11T11:38:51.129725Z;2021-11-11T11:28:59.704359Z
C:/Windows/SysWOW64/ErrorDetailsCore.dll;file;36864;33206;2019-12-07T09:09:18.099651Z;;;2785144255;2;0;1125899907636880;4096;72;0;0;2021-12-16T13:35:34.627115Z;2021-12-16T12:06:18.135713Z;2019-12-07T09:09:18.099651Z
C:/Windows/SysWOW64/es-ES;directory;0;16822;2019-12-07T14:53:40.610694Z;;;2785144255;1;0;33214047252178000;4096;8;0;0;2021-12-16T13:36:01.170808Z;2020-11-03T12:35:52.826114Z;2019-12-07T09:14:52.720933Z
C:/Windows/SysWOW64/es-ES/APHostRes.dll.mui;file;17408;33206;2019-12-06T16:57:00Z;;;2785144255;4;0;1125899907648630;4096;40;0;0;2019-12-07T14:53:37.735771Z;2020-11-03T12:35:52.451173Z;2019-12-07T14:53:37.735771Z
C:/Windows/SysWOW64/es-ES/cdosys.dll.mui;file;51200;33206;2019-12-07T09:09:30.459139Z;;;2785144255;2;0;6473924465014750;4096;104;0;0;2019-12-07T09:09:30.459139Z;2020-11-03T12:35:19.942674Z;2019-12-07T09:09:30.459139Z
C:/Windows/SysWOW64/es-ES/comctl32.dll.mui;file;6144;33206;2019-12-07T09:09:29.193793Z;;;2785144255;2;0;5629499534883050;4096;16;0;0;2019-12-07T09:09:29.193793Z;2020-11-03T12:35:19.989527Z;2019-12-07T09:09:29.193793Z
C:/Windows/SysWOW64/es-ES/quickassist.exe.mui;file;3584;33206;2019-12-06T21:58:00Z;;;2785144255;4;0;1125899907619320;4096;8;0;0;2019-12-07T14:52:07.735888Z;2020-11-03T12:35:33.439645Z;2019-12-07T14:52:07.735888Z
C:/Windows/SysWOW64/es-ES/SyncRes.dll.mui;file;32256;33206;2019-12-06T16:58:00Z;;;2785144255;4;0;1125899907648640;4096;64;0;0;2019-12-07T14:53:37.844785Z;2020-11-03T12:35:52.466793Z;2019-12-07T14:53:37.844785Z
C:/Windows/SysWOW64/es-ES/windows.ui.xaml.dll.mui;file;18432;33206;2019-12-07T09:09:02.082503Z;;;2785144255;4;0;1125899907634900;4096;40;0;0;2019-12-07T09:09:02.082503Z;2020-11-03T12:35:42.797053Z;2019-12-07T09:09:02.082503Z
C:/Windows/SysWOW64/es-MX;directory;0;16822;2019-12-07T14:53:40.610694Z;;;2785144255;1;0;48413695994553400;4096;0;0;0;2021-12-16T13:36:01.170808Z;2020-11-03T12:35:52.826114Z;2019-12-07T09:14:52.720933Z
C:/Windows/SysWOW64/es-MX/comctl32.dll.mui;file;6144;33206;2019-12-07T09:09:29.193793Z;;;2785144255;2;0;5629499534883040;4096;16;0;0;2019-12-07T09:09:29.193793Z;2020-11-03T12:35:19.989527Z;2019-12-07T09:09:29.193793Z
C:/Windows/SysWOW64/es-MX/quickassist.exe.mui;file;3584;33206;2019-12-06T21:58:00Z;;;2785144255;4;0;1125899907619420;4096;8;0;0;2019-12-07T14:52:07.735888Z;2020-11-03T12:35:33.470887Z;2019-12-07T14:52:07.735888Z
C:/Windows/SysWOW64/es-MX/SyncRes.dll.mui;file;32256;33206;2019-12-06T16:58:00Z;;;2785144255;4;0;1125899907648780;4096;64;0;0;2019-12-07T14:53:37.844785Z;2020-11-03T12:35:52.513659Z;2019-12-07T14:53:37.844785Z
C:/Windows/SysWOW64/es-MX/windows.ui.xaml.dll.mui;file;18432;33206;2019-12-07T09:09:02.082503Z;;;2785144255;4;0;1125899907635580;4096;40;0;0;2019-12-07T09:09:02.082503Z;2020-11-03T12:35:43.187586Z;2019-12-07T09:09:02.082503Z
C:/Windows/SysWOW64/es.dll;file;335360;33206;2020-11-03T12:45:51.181994Z;;;2785144255;2;0;562949954396590;4096;656;0;0;2021-12-16T13:35:34.640170Z;2021-11-11T11:29:33.763200Z;2020-11-03T12:45:51.181994Z
C:/Windows/SysWOW64/EsdSip.dll;file;16896;33206;2021-01-15T09:27:19.534537Z;;;2785144255;2;0;16888498603258600;4096;40;0;0;2021-12-16T13:35:34.641175Z;2021-11-11T11:29:33.792123Z;2021-01-15T09:27:19.534537Z
C:/Windows/SysWOW64/esent.dll;file;2872832;33206;2021-10-16T00:21:16.264978Z;;;2785144255;2;0;281474977857342;4096;5616;0;0;2021-12-16T13:35:34.641481Z;2021-11-11T11:29:34.207109Z;2021-10-16T00:21:16.202454Z
C:/Windows/SysWOW64/esentprf.dll;file;61440;33206;2019-12-07T09:10:00.427662Z;;;2785144255;2;0;1125899907630510;4096;120;0;0;2021-12-16T13:35:34.651230Z;2021-11-11T11:29:34.210101Z;2019-12-07T09:10:00.427662Z
C:/Windows/SysWOW64/esentutl.exe;file;352768;33206;2019-12-07T09:10:00.427662Z;;;2785144255;2;0;1125899907628360;4096;696;0;0;2021-12-16T13:35:34.663519Z;2021-11-11T11:29:34.204118Z;2019-12-07T09:10:00.427662Z
C:/Windows/SysWOW64/esevss.dll;file;33792;33206;2019-12-07T09:10:00.427662Z;;;2785144255;2;0;1125899907628930;4096;72;0;0;2021-12-16T13:35:34.673853Z;2021-11-11T11:29:34.208106Z;2019-12-07T09:10:00.427662Z
C:/Windows/SysWOW64/esrb.rs;file;33792;33206;2019-12-07T09:09:11.943298Z;;;2785144255;2;0;1125899907637550;4096;72;0;0;2021-12-16T13:35:34.676552Z;2021-11-11T11:29:33.710341Z;2019-12-07T09:09:11.943298Z
C:/Windows/SysWOW64/et-EE;directory;0;16822;2021-06-10T14:11:37.554825Z;;;2785144255;1;0;37999121856259100;4096;0;0;0;2021-12-16T13:36:01.170808Z;2021-06-10T14:11:37.554825Z;2019-12-07T09:14:52.720933Z
C:/Windows/SysWOW64/et-EE/comctl32.dll.mui;file;6144;33206;2019-12-07T09:09:29.193793Z;;;2785144255;2;0;5629499534883040;4096;16;0;0;2019-12-07T09:09:29.193793Z;2020-11-03T12:35:19.989527Z;2019-12-07T09:09:29.193793Z
C:/Windows/SysWOW64/et-EE/quickassist.exe.mui;file;3584;33206;2019-12-06T21:58:00Z;;;2785144255;4;0;1125899907619400;4096;8;0;0;2019-12-07T14:52:07.735888Z;2020-11-03T12:35:33.470887Z;2019-12-07T14:52:07.735888Z
C:/Windows/SysWOW64/et-EE/SyncRes.dll.mui;file;27648;33206;2019-12-06T16:58:00Z;;;2785144255;4;0;1125899907648540;4096;56;0;0;2019-12-07T14:53:37.844785Z;2020-11-03T12:35:52.419930Z;2019-12-07T14:53:37.844785Z
C:/Windows/SysWOW64/et-EE/windows.ui.xaml.dll.mui;file;17408;33206;2021-06-10T14:01:34.428234Z;;;2785144255;4;0;281474977764496;4096;40;0;0;2021-06-10T14:01:41.684884Z;2021-06-10T14:11:37.554825Z;2021-06-10T14:01:34.428234Z
C:/Windows/SysWOW64/ETWCoreUIComponentsResources.dll;file;2560;33206;2019-12-07T09:09:17.649850Z;;;2785144255;2;0;1125899907635900;4096;8;0;0;2021-12-16T13:35:34.679727Z;2021-11-11T11:29:33.731285Z;2019-12-07T09:09:17.649850Z
C:/Windows/SysWOW64/ETWESEProviderResources.dll;file;88064;33206;2019-12-07T09:09:18.020777Z;;;2785144255;2;0;1125899907630750;4096;176;0;0;2021-12-16T13:35:34.688099Z;2021-11-11T11:29:34.212096Z;2019-12-07T09:09:18.020777Z
C:/Windows/SysWOW64/EtwRundown.dll;file;40448;33206;2019-12-07T09:09:26.130491Z;;;2785144255;2;0;1125899907638070;4096;80;0;0;2021-12-16T13:35:34.697726Z;2021-11-11T11:29:33.793120Z;2019-12-07T09:09:26.130491Z
C:/Windows/SysWOW64/eudcedit.exe;file;303616;33206;2019-12-07T09:10:00.427662Z;;;2785144255;2;0;1125899907630680;4096;600;0;0;2021-12-16T13:35:34.717858Z;2021-11-11T11:29:34.210101Z;2019-12-07T09:10:00.427662Z
